contestId,index,name,rating,tags,solvedCount,vector
1358.0,E,Are You Fired?,2400.0,constructive algorithms data structures greedy implementation,1471.0,constructive algorithms data structures greedy implementation 2400.0
1358.0,D,The Best Vacation,1900.0,binary search brute force greedy implementation two pointers,5897.0,binary search brute force greedy implementation two pointers 1900.0
1358.0,C,Celex Update,1600.0,math,11679.0,math 1600.0
1358.0,B,Maria Breaks the Self-isolation,1000.0,greedy sortings,17897.0,greedy sortings 1000.0
1358.0,A,Park Lighting,800.0,greedy math,22519.0,greedy math 800.0
1357.0,E2,Root of quantum Fourier transform,,,39.0, nan
1357.0,E1,Power of quantum Fourier transform,,,179.0, nan
1357.0,D5,Quantum Classification - Dataset 7,,,69.0, nan
1357.0,D4,Quantum Classification - Dataset 6,,,73.0, nan
1357.0,D3,Quantum Classification - Dataset 5,,,92.0, nan
1357.0,D2,Quantum Classification - Dataset 4,,,99.0, nan
1357.0,D1,Quantum Classification - Dataset 3,,,113.0, nan
1357.0,C2,Prepare superposition of basis states with the same parity,,,289.0, nan
1357.0,C1,Prepare superposition of basis states with 0s,,,333.0, nan
1357.0,B2,"""Is the number divisible by 3?"" oracle",,,201.0, nan
1357.0,B1,"""Is the bit string balanced?"" oracle",,,202.0, nan
1357.0,A7,"Distinguish Y, XZ, -Y and -XZ",,,168.0, nan
1357.0,A6,Distinguish four Pauli gates,,,154.0, nan
1357.0,A5,Distinguish Rz(θ) from Ry(θ),,,224.0, nan
1357.0,A4,Distinguish Rz from R1,,,329.0, nan
1357.0,A3,Distinguish H from X,,,453.0, nan
1357.0,A2,"Distinguish I, CNOTs and SWAP",,,488.0, nan
1357.0,A1,Figure out direction of CNOT,,,600.0, nan
1356.0,D2,Quantum Classification - 2,,*special,115.0,*special nan
1356.0,D1,Quantum Classification - 1,,*special,126.0,*special nan
1356.0,C,Prepare state |01⟩ + |10⟩ + |11⟩,,*special,285.0,*special nan
1356.0,B2,Decrement,,*special,263.0,*special nan
1356.0,B1,Increment,,*special,263.0,*special nan
1356.0,A5,Distinguish Z from -Z,,*special,309.0,*special nan
1356.0,A4,Distinguish I ⊗ X from CNOT,,*special,433.0,*special nan
1356.0,A3,Distinguish Z from S,,*special,433.0,*special nan
1356.0,A2,Distinguish I from Z,,*special,458.0,*special nan
1356.0,A1,Distinguish I from X,,*special,570.0,*special nan
1355.0,F,Guess Divisors Count,2600.0,constructive algorithms interactive number theory,470.0,constructive algorithms interactive number theory 2600.0
1355.0,E,Restorer Distance,2100.0,binary search greedy math sortings ternary search,2923.0,binary search greedy math sortings ternary search 2100.0
1355.0,D,Game With Array,1400.0,constructive algorithms math,11391.0,constructive algorithms math 1400.0
1355.0,C,Count Triangles,1800.0,binary search implementation math two pointers,6972.0,binary search implementation math two pointers 1800.0
1355.0,B,Young Explorers,1200.0,dp greedy sortings,15215.0,dp greedy sortings 1200.0
1355.0,A,Sequence with Digits,1200.0,brute force implementation math,16300.0,brute force implementation math 1200.0
1354.0,G,Find a Gift,2600.0,binary search interactive probabilities,372.0,binary search interactive probabilities 2600.0
1354.0,F,Summoning Minions,2500.0,constructive algorithms dp flows graph matchings greedy sortings,573.0,constructive algorithms dp flows graph matchings greedy sortings 2500.0
1354.0,E,Graph Coloring,2100.0,dfs and similar dp graphs,1999.0,dfs and similar dp graphs 2100.0
1354.0,D,Multiset,1900.0,binary search data structures,5136.0,binary search data structures 1900.0
1354.0,C2,Not So Simple Polygon Embedding,2000.0,binary search brute force geometry math,4426.0,binary search brute force geometry math 2000.0
1354.0,C1,Simple Polygon Embedding,1400.0,binary search geometry math ternary search,11368.0,binary search geometry math ternary search 1400.0
1354.0,B,Ternary String,1200.0,binary search dp implementation two pointers,15105.0,binary search dp implementation two pointers 1200.0
1354.0,A,Alarm Clock,900.0,math,17097.0,math 900.0
1353.0,F,Decreasing Heights,2200.0,brute force dp,2133.0,brute force dp 2200.0
1353.0,E,K-periodic Garland,1900.0,brute force dp greedy,4525.0,brute force dp greedy 1900.0
1353.0,D,Constructing the Array,1600.0,constructive algorithms data structures sortings,10736.0,constructive algorithms data structures sortings 1600.0
1353.0,C,Board Moves,1000.0,math,20642.0,math 1000.0
1353.0,B,Two Arrays And Swaps,800.0,greedy sortings,24247.0,greedy sortings 800.0
1353.0,A,Most Unstable Array,800.0,constructive algorithms greedy math,23502.0,constructive algorithms greedy math 800.0
1352.0,G,Special Permutation,1600.0,constructive algorithms,10534.0,constructive algorithms 1600.0
1352.0,F,Binary String Reconstruction,1500.0,constructive algorithms dfs and similar math,9243.0,constructive algorithms dfs and similar math 1500.0
1352.0,E,Special Elements,1500.0,brute force implementation two pointers,10420.0,brute force implementation two pointers 1500.0
1352.0,D,"Alice, Bob and Candies",1300.0,implementation,14845.0,implementation 1300.0
1352.0,C,K-th Not Divisible by n,1200.0,binary search math,19944.0,binary search math 1200.0
1352.0,B,Same Parity Summands,1200.0,constructive algorithms math,17984.0,constructive algorithms math 1200.0
1352.0,A,Sum of Round Numbers,800.0,implementation math,27698.0,implementation math 800.0
1351.0,C,Skier,1400.0,data structures implementation,5231.0,data structures implementation 1400.0
1351.0,B,Square?,900.0,brute force implementation math,9566.0,brute force implementation math 900.0
1351.0,A,A+B (Trial Problem),800.0,implementation,11290.0,implementation 800.0
1350.0,B,Orac and Models,1400.0,dp math number theory,11687.0,dp math number theory 1400.0
1350.0,A,Orac and Factors,900.0,math,17794.0,math 900.0
1349.0,F2,Slime and Sequences (Hard Version),3500.0,dp fft math,40.0,dp fft math 3500.0
1349.0,F1,Slime and Sequences (Easy Version),3100.0,dp fft math,132.0,dp fft math 3100.0
1349.0,E,Slime and Hats,3500.0,constructive algorithms dp greedy,31.0,constructive algorithms dp greedy 3500.0
1349.0,D,Slime and Biscuits,3200.0,math probabilities,270.0,math probabilities 3200.0
1349.0,C,Orac and Game of Life,2000.0,dfs and similar graphs implementation shortest paths,3017.0,dfs and similar graphs implementation shortest paths 2000.0
1349.0,B,Orac and Medians,2000.0,constructive algorithms greedy math,5140.0,constructive algorithms greedy math 2000.0
1349.0,A,Orac and LCM,1600.0,data structures math number theory,9422.0,data structures math number theory 1600.0
1348.0,F,Phoenix and Memory,2600.0,data structures dfs and similar graphs greedy,506.0,data structures dfs and similar graphs greedy 2600.0
1348.0,E,Phoenix and Berries,2400.0,brute force dp greedy math,1388.0,brute force dp greedy math 2400.0
1348.0,D,Phoenix and Science,1900.0,binary search constructive algorithms greedy implementation math,6216.0,binary search constructive algorithms greedy implementation math 1900.0
1348.0,C,Phoenix and Distribution,1600.0,constructive algorithms greedy sortings strings,10035.0,constructive algorithms greedy sortings strings 1600.0
1348.0,B,Phoenix and Beauty,1400.0,constructive algorithms data structures greedy sortings,15197.0,constructive algorithms data structures greedy sortings 1400.0
1348.0,A,Phoenix and Balance,800.0,greedy math,24103.0,greedy math 800.0
1346.0,I,Pac-Man 2.0,2900.0,*special dp,15.0,*special dp 2900.0
1346.0,H,Game with Segments,2700.0,*special data structures games,20.0,*special data structures games 2700.0
1346.0,G,Two IP Cameras,2300.0,*special math number theory,82.0,*special math number theory 2300.0
1346.0,F,Dune II: Battle For Arrakis,2000.0,*special data structures greedy math,153.0,*special data structures greedy math 2000.0
1346.0,E,Magic Tricks,1700.0,*special dp graphs,218.0,*special dp graphs 1700.0
1346.0,D,Constructing the Dungeon,1600.0,*special graphs greedy,323.0,*special graphs greedy 1600.0
1346.0,C,Spring Cleaning,1600.0,*special greedy sortings,410.0,*special greedy sortings 1600.0
1346.0,B,Boot Camp,1400.0,*special greedy,793.0,*special greedy 1400.0
1346.0,A,Color Revolution,1000.0,*special math,1296.0,*special math 1000.0
1345.0,B,Card Constructions,1100.0,binary search brute force dp math,16188.0,binary search brute force dp math 1100.0
1345.0,A,Puzzle Pieces,800.0,math,18618.0,math 800.0
1344.0,F,Piet's Palette,3200.0,matrices,94.0,matrices 3200.0
1344.0,E,Train Tracks,3100.0,data structures trees,75.0,data structures trees 3100.0
1344.0,D,Résumé Review,2700.0,binary search greedy math,562.0,binary search greedy math 2700.0
1344.0,C,Quantifier Question,2600.0,dfs and similar dp graphs math,1197.0,dfs and similar dp graphs math 2600.0
1344.0,B,Monopole Magnets,2000.0,constructive algorithms dfs and similar dsu graphs,4427.0,constructive algorithms dfs and similar dsu graphs 2000.0
1344.0,A,Hilbert's Hotel,1600.0,math number theory sortings,10667.0,math number theory sortings 1600.0
1343.0,F,Restore the Permutation by Sorted Segments,2400.0,brute force constructive algorithms data structures greedy implementation,881.0,brute force constructive algorithms data structures greedy implementation 2400.0
1343.0,E,Weights Distributing,2100.0,brute force graphs greedy shortest paths sortings,3358.0,brute force graphs greedy shortest paths sortings 2100.0
1343.0,D,Constant Palindrome Sum,1700.0,brute force data structures greedy two pointers,8288.0,brute force data structures greedy two pointers 1700.0
1343.0,C,Alternating Subsequence,1200.0,dp greedy two pointers,20297.0,dp greedy two pointers 1200.0
1343.0,B,Balanced Array,800.0,constructive algorithms math,26797.0,constructive algorithms math 800.0
1343.0,A,Candies,900.0,brute force math,25893.0,brute force math 900.0
1342.0,F,Make It Ascending,3000.0,bitmasks brute force dp,220.0,bitmasks brute force dp 3000.0
1342.0,E,Placing Rooks,2300.0,combinatorics fft math,1576.0,combinatorics fft math 2300.0
1342.0,D,Multiple Testcases,1900.0,binary search constructive algorithms data structures greedy sortings two pointers,4601.0,binary search constructive algorithms data structures greedy sortings two pointers 1900.0
1342.0,C,Yet Another Counting Problem,1600.0,math number theory,9718.0,math number theory 1600.0
1342.0,B,Binary Period,1100.0,constructive algorithms strings,17195.0,constructive algorithms strings 1100.0
1342.0,A,Road To Zero,1000.0,greedy math,21219.0,greedy math 1000.0
1341.0,B,Nastya and Door,1300.0,greedy implementation,13975.0,greedy implementation 1300.0
1341.0,A,Nastya and Rice,900.0,math,19541.0,math 900.0
1340.0,F,Nastya and CBS,3300.0,brute force data structures hashing,113.0,brute force data structures hashing 3300.0
1340.0,E,Nastya and Bees,3000.0,graphs interactive probabilities,38.0,graphs interactive probabilities 3000.0
1340.0,D,Nastya and Time Machine,2600.0,constructive algorithms dfs and similar graphs trees,495.0,constructive algorithms dfs and similar graphs trees 2600.0
1340.0,C,Nastya and Unexpected Guest,2400.0,dfs and similar dp graphs shortest paths,1468.0,dfs and similar dp graphs shortest paths 2400.0
1340.0,B,Nastya and Scoreboard,1700.0,bitmasks dp graphs greedy,5769.0,bitmasks dp graphs greedy 1700.0
1340.0,A,Nastya and Strange Generator,1500.0,brute force data structures greedy implementation,10846.0,brute force data structures greedy implementation 1500.0
1339.0,B,Sorted Adjacent Differences,1200.0,constructive algorithms sortings,16036.0,constructive algorithms sortings 1200.0
1339.0,A,Filling Diamonds,900.0,brute force dp implementation math,19572.0,brute force dp implementation math 900.0
1338.0,E,JYPnation,3500.0,graphs,78.0,graphs 3500.0
1338.0,D,Nested Rubber Bands,2700.0,constructive algorithms dfs and similar dp math trees,449.0,constructive algorithms dfs and similar dp math trees 2700.0
1338.0,C,Perfect Triples,2200.0,bitmasks brute force constructive algorithms divide and conquer math,2219.0,bitmasks brute force constructive algorithms divide and conquer math 2200.0
1338.0,B,Edge Weight Assignment,1800.0,bitmasks constructive algorithms dfs and similar greedy math trees,5706.0,bitmasks constructive algorithms dfs and similar greedy math trees 1800.0
1338.0,A,Powered Addition,1500.0,greedy math,13941.0,greedy math 1500.0
1337.0,B,Kana and Dragon Quest game,900.0,greedy implementation math,20966.0,greedy implementation math 900.0
1337.0,A,Ichihime and Triangle,800.0,constructive algorithms math,21631.0,constructive algorithms math 800.0
1336.0,F,Journey,3500.0,data structures divide and conquer graphs trees,80.0,data structures divide and conquer graphs trees 3500.0
1336.0,E2,Chiori and Doll Picking (hard version),3500.0,bitmasks brute force combinatorics math,117.0,bitmasks brute force combinatorics math 3500.0
1336.0,E1,Chiori and Doll Picking (easy version),2700.0,bitmasks brute force combinatorics math,398.0,bitmasks brute force combinatorics math 2700.0
1336.0,D,Yui and Mahjong Set,3200.0,constructive algorithms interactive,308.0,constructive algorithms interactive 3200.0
1336.0,C,Kaavi and Magic Spell,2200.0,dp strings,2341.0,dp strings 2200.0
1336.0,B,Xenia and Colorful Gems,1700.0,binary search greedy math sortings two pointers,7954.0,binary search greedy math sortings two pointers 1700.0
